Tick,Quality,type,Task
1336.3,16.272949211001578,Order353-5,Task 6974
1368.3,23.93710200673972,Order353-1,Task 7010
1368.3,23.048417377477275,Order353-9,Task 7018
1370.3,22.869912332152364,Order353-2,Task 7011
1370.3,19.74421531953728,Order353-3,Task 7012
1372.3,17.11112403046716,Order353-4,Task 7013
1373.0,22.095992369094027,Order348-10,Task 7029
1373.3,15.389813915974472,Order353-5,Task 7014
1386.0,23.295770176006233,Order348-10,Task 7069
1395.3,25.187290357388427,Order353-1,Task 7100
1395.3,25.842839831495393,Order353-9,Task 7108
1396.3,22.17060645471028,Order353-2,Task 7101
1396.3,16.167163432623546,Order353-3,Task 7102
1397.3,22.741559177735482,Order353-4,Task 7103
1398.0,15.690830746150048,Order353-5,Task 7104
1423.3,22.291599949899826,Order353-9,Task 7148
1423.3,24.437349046086094,Order353-1,Task 7140
1425.3,19.02843629253085,Order353-2,Task 7141
1425.3,18.544849129621873,Order353-3,Task 7142
1427.3,17.45177854885132,Order353-4,Task 7143
1428.3,18.42115133851292,Order353-5,Task 7144
1445.3,25.10285910367276,Order353-1,Task 7150
1445.3,16.86238316936026,Order353-9,Task 7158
1447.3,19.266352396168323,Order353-3,Task 7152
1447.3,24.900037471804886,Order353-2,Task 7151
1449.3,15.949947611799193,Order353-4,Task 7153
1450.3,18.961489570439756,Order353-5,Task 7154
1517.3,17.90029589286708,Order352-5,Task 7223
1517.3,19.956990388214763,Order352-5,Task 7214
1579.3,19.02895900687302,Order352-5,Task 7242
1587.3,16.115255717909374,Order352-5,Task 7261
1617.3,15.964006212723064,Order352-5,Task 7320
1622.3,23.75038527245844,Order352-5,Task 7339
1655.3,24.003825424388232,Order352-5,Task 7357
1710.3,22.30517182802127,Order348-10,Task 7411
1717.3,18.138729507320278,Order352-5,Task 7416
1718.3,24.207307855476845,Order353-1,Task 7421
1718.3,25.137483879275845,Order353-9,Task 7429
1720.3,11.162474113808805,Order353-3,Task 7423
1720.3,15.06779028243437,Order353-2,Task 7422
1722.3,11.391069314628634,Order353-4,Task 7424
1723.3,14.22119012219424,Order353-5,Task 7425
1738.0,24.69812869928855,Order348-10,Task 7450
1893.3,26.2465093363982,Order353-9,Task 7537
1893.3,20.13714978018335,Order353-1,Task 7529
1894.3,20.82105336876617,Order353-2,Task 7530
1894.3,11.75688861685253,Order353-3,Task 7531
1895.3,18.700467004609077,Order353-4,Task 7532
1896.0,12.847259391378147,Order353-5,Task 7533
1903.0,26.624442089266132,Order348-10,Task 7548
1988.3,24.56266739406071,Order353-1,Task 7569
1988.3,21.964265776232082,Order353-9,Task 7577
1990.3,19.6627164794736,Order353-2,Task 7570
1990.3,9.44194496762147,Order353-3,Task 7571
1992.3,17.500077291637222,Order353-4,Task 7572
1993.3,18.902840562366595,Order353-5,Task 7573
1993.3,24.911421104812288,Order348-10,Task 7588
2053.0,20.033801313019417,Order348-10,Task 7647
2076.3,21.965945695897773,Order353-1,Task 7648
2076.3,17.14889304794975,Order353-9,Task 7656
